OTU,26AFI,26BFI,26CFI,26DFI,26EFI,26FP12I,26FP16I,26FP3I,26FP7I,26FP8I,26FV1I,26FV2I,26FV3I,26FV4I,26FV5I,26H2I,26H3I,26H4I,26H7I,26H8I
65696d0466fad9db1fa922aeee7ef24d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de47c87395ebb755d3b8099e5ac8e07f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a83f54a37927246d5337747ff10a964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
efa98c673cef7e11e51b27d01167c2af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c95730e110be947845187c6d667c9cd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a387e05b834e69919b52caf3c230b35b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c7abe85f1e30a01c0ca134f364527cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac34cc65d9dfa6b3bc3ea77db1bf3bb4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5673cc4d3a3c66a6cdf05adecd67d1aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e389ca68fd1eb42c5c6e0766c3769f26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6d580317bf1ec9c4ba07a38c02e57d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6cb6be90616e3ab4e84dcdb9be439860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96efe6e3e47b98201480a9e30939eea5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116f233873e62d325fff1d42927b62d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fb0c0927d19f93b28e00ed0db8a6d27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12bdc0a04b70eeef400b0fb83cef5f39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eafe25e48d71ae0c98faf68f29e97098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d76332a136dc63425db51afd65fc710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b771a9618b5d3209224ac79fa4a1ff57,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4f30d1234cb74d750d73ab6829ff1b4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f167bca1897002ec49dd26db47df3e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0bf61154033d4be8ca74f58cb9ebdcd,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
c78b4eff98ee648b80b09c68867be26b,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2224f4a4154eec47d85c01484f1637a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc6468e4e9b9f599daddf23e56ca5ced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc1cfb64d0c0ec388d95c090801f5b18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30b74bea9fd85e5c58cbba2378e58b59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
36ef618fcc3c053e718da10f33f70dc9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6cf8990422a8abcab6eb2945f11b4c9d,0,0,0,0,0,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0
98402e8eb3eb4ce897252607afe127e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4ebcd024ebe9ac7e3497919d142d83f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f87b1914bb00ad33f4f7b2cce79ba27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f7bea924e8fd700cdb20a545897bc69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ff6ee234a57e67a1343edbdd5f9be96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fff6403d2a053eef79d5bb8002b5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501ee609841ebce89f48833265a5bef1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88225cc82ff505ea2dd06249eee6354c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5f66fd262b537188d0c748ca354644f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a6c5f794f65fb844c2777c3a0b3f26d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7c180db5efb216d02fc38fa2e6416b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0405f9797e3b75868b7df80530bf907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c0b393d9493e2077463965928cc6f2e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32a6777b7b0cbae84f2dccfaaa49e165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b826e1ad8d101e24b597c1d40094674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60c8ae317eaf5030d883332f4853247e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1df2dfba2a1712107218384c84a16ddc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6dcddab2b62d1515569453ea9be6642e,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
039e62b6fef09ef0cc164d26328af931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7160080bd6090b638170f33a1e0bdb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b5f20ad8df3219180c789ad093895388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0775e7a169d869e66c4b1454ad82f90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b4fb6935184370df46f43bd2308ba38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17c4eca806c3f16af1f9471681f01db8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e711bf93dcfa605d5f0790f430a1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c0eeacf00e8f39c79d9bffb3fade7ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cf4ce1a721902fd500517e731353310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21651085c945b83e1ec3cb5a2fbe075f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98b023e63e8094e3843c1cd3498f23ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5939958112c8c595827435675cb7e1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704a7ba7063fad77926b08bd2d1154f7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
e3e1cce0e179366fa0240d8a8db6c78f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5823f5d034b964000bdbce53fade6b61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f43b2f8375af1885f7254a41e55ddf9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7126cf20b7664ae6cd684a882a73a006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cc279d718a9a0a07eb0a04c5a709f5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa6691c7a16076b60518d578e3b75bda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d1169aa7909f089ccc9f8d884819796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46d9b832d653e64f05e91e825b928216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a08ae8aeb90941592248ae6857cb9f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cdf681d88a5e5906042228efac5f4b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3dc72b80faffdf990b10b38344095cdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7dc13b8d22aea403d0abe6e8ef69a45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff45b09779851ac6775275a92f895c0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178df085727daa197946676427b520a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820773e3a2fcbeac1a09f02481496a99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b7467d671a6531603b5b03ca48afd50,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35175c044df8ae95f804b7b93b82225f,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52587c0fdc8e4ab4655da8ae6c366694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c735ee4382dbb51b1f80929656e652cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7898664e5a558a13423831b0cbea1b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388cff5f53e9d49c40c4339dbe10a65,0,0,10,67,50,0,0,0,0,34,0,0,0,0,2,0,0,0,1,0
97c08ea0e9893a64b2446ff280ac9787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832e56a198a6f62814c1843c94056909,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4a5d5083ca885f5ddd68f60677215a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd9b7db23a431392fb58c06d928e40e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560788bae2dc17a771b4003cd9ea1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22de0bfe46bc9bb9d48093dfdcb73e5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7414c2e24b5283dbcc3c35010848c670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9aec8622d4c0344f70f81e5316e02305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277abd3ac00a82895695d106bf636fbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86667f15e3a995a27c510daaf8b809b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457fdc03b14724058d48ac7671e15871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22d7184cd858530b22b309452b109b29,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9afe2220588c171707083b4021665d15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cfa4313adf350798e36ed2e501fdac82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d9ccec95979f45ef6e2122541e657da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f60d6f71b7e6a80c91af886c7d2d1c86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01b9fd5019f544a251d757a652f85575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd4a29c0ae91259a4c33bdec3dd3498d,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bad8022c1d099ae6be46fc35a96daae,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d7f7c3c81c63fe425434c65d575d4287,0,0,0,0,215,0,0,0,0,0,0,16,0,71,14,0,0,0,4,0
5a69db35c4767ab50e20c5f41a6e430f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079b0fae2eba4573ccadeaef7517a1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
578d97f0da98eaa5e88732e72e5b3652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472fac1b2fef82d0d30e44b21d463869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a958d9f1cff726199331dc688354c23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bdd830948eb9b47984f631479dc43c04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e02e7096eb36f8a869f87aa9b8f126f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffa4ccc376c80a0e97f7b714e3ccb9a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78295ff2aa7daf2757ed939ae709c739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c49cc7c2c45bd7a87913453e515ea14f,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
efc556ad0aeb41faabab87eba93d1b7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5970e31cdf7b4c86e392c0138619566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b030d2153b7043e24af28e522c5a41db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583ea3689270912369ce13321c1d63a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69e2387baeabe33cc54592a951f058ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015253c894cbf9c910bb55d149e37be1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2c15d9db974d1b3d565832f93bc43e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6d072a148cb05b70390a50f5f352850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9fd5202aa22b6fb0ebaf36b1315d765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330f01871b8b53fc235156c7356ec70,0,0,0,0,0,0,0,0,0,0,253,266,191,355,567,0,0,0,0,0
68f9f7bd31f9f0fe9c574fb82b5340f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ad15ec5e931938e3b6d1366f9ff2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c789e5f3be4ea553f5d1a1e5c565c18d,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1de4ca1c51292949e84d168206ba54d5,0,14,17,0,51,4,0,0,0,0,0,14,1,0,0,0,0,2,0,3
5bad1792ac8bd61adc1088279deeb266,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
2a2f07b56cd10021dc84f82247439e3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97b654d8bd13ca0beef3d7b939d9d455,0,0,0,0,55,2,0,0,0,0,0,30,11,5,30,8,0,0,0,0
7e2486fb8a4e59bcb062829e67330577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62faf0ae4c8b6e1094a1d9caad5b758b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23589be01daeda0c496e4d53ded21932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0841c64a2ffd49c43f4db3467fa2a110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c535c24fa3133dd54bdaf645acb778dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b54ea4d1288de1c76701ef7287ab8b0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcd089695c544372c775012852dd9aac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a058a8e4f4e252cdff89b02b24043a46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536cd52fdb2c43ed8337fc205eb154a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acfb0246063e3ce3c97397b567daa25a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9598e2b44a2cb4e352dd1b768b6d2d62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4ca079898c6ef41c561d8bf6ec1ec59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887ac614ae5f58429930ed5b8d71e2d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536633e2ed49f97eee217b5b0e9b1b37,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6e77dc22549bc580ea4a9b2960726633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a9629388cb45c320ac877b21afcda1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14fc6aa69d6ca52679d956024dc4fcbf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e791232df4704b26666041cfecaa3bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401869913abfe516262dc7aabf11a814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66f756b99ad946ec24a958fb89a45dea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7ef9407835edcf70c50325e3ab3aa8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3ceee21295f247607feacae4699f350,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f41a19256ad96d9eefcd0109c8bc3be0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ea3e7705ed649fa36fde8b80541e4c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128d7bdaffe6e1082b968077c2daf92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60a935682efb5e9e1c1d62e8b68cdb25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa260c920f2e47fba3fdc32f43b6ce69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66d16aa90855eb8eeebbe8ed1a13e2f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581a750f583e619caedf7ad9dfe49313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7bfc1e789ce2f9261803996203f19fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71f541a106f82eace74d880df8f26cc9,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
bde8f479afa8173d2515b80b14b3d1f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa599e44ea385f19e7e7d19a93226b82,0,0,0,0,0,0,0,0,0,0,32,34,29,9,8,0,0,0,0,0
0102b223fb5b48af94a06c1702a7391e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cfc7538ba98fc3d62de2d16ebd42eec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b0f8a82440ff8a23893800f3f54c1d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22e5b706e8c5821bfc88312ea4d3b763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b08743e2e152c9e6c117cf375bb04ac1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8435d2c2af60328d05d79b8fcaa1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a46789f5dead8380da1a6fc7a034a53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28fa6229273fb7e70d3d2977360c1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a486613a4d9e508d03b4a748870a3df2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d98dc146ecb153beb762e1cc3deff3e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75dadf9c1ca2e7b81be34723efc72fa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493598dc7642084fec71daf67a8e949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bd70e9335f891aaa8789b1d4ea09d2a,2,0,56,10,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6b1306e969861d4c1f4c4fbf1844b4a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f21ee6538774980fbba03f85bc17d61c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d806b876215ae702904f0b17a2281d5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb3db7b3d2db6c9438d8eb520d6a5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70a5bec6adfac2f85fc970ef6d93a0cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d56bc5014032cd268ff38f717f3e2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cdce94cdea255d5d78c2c7136a303e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616e358bedbcccca7be7c090386db993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dba1db29b27aff2a893af8b81294c1e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7944f407a339e3ed938b3d449f94063a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e91baca2c8c38c9765886586fc2138b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d149cc7b3ca9038d01a812854811fd38,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a134d3b512c8bf5408898edc18fdec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72fd0459c74119f63ece1c269f5b66ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d0c2101ec6163aada13689c3527c0d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a354076b2e0c89dd0a223647a43610c,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818de2b81ed67d2037784f62648d0df0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7ec4596871fd8dfdfc09897343cdadb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a9f0b6c42458759e0b7f5fed4c62776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803993b913264bab4d7c2dc4dc303d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e500753cd30f9129d4faa2e89065b65f,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b6d0173ccbd5b399fabd52d4c117007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85535e47e8e3a68d201867344ffceae5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba76c82cfe963746cee47c6ac7a18e30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccaf31a2c0f98b6b31869c2fe85ebe64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91686397f25647c06120d22842497628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870f3114f46dcb6ad5b0bf6fa3360b56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a380f7c40d99e9bf31fe11f106d9883e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c621bb39f605e037ae306848569cd98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d5ff42bc135c4603f94fb727cdc7d89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487c6ecc06bee45c416373ba7ad8946d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448b7e2cbd14d7c18706f79e2dd69bae,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
7ba3585bcb673d5208c0faa6c7d36a6f,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81b50cbc69b355d6a2207d370e9634c5,0,0,0,0,0,1,0,0,1,214,0,0,0,0,0,0,0,0,0,0
e1a8760bc861f8297c340159f4b94ec1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412666b5554a1b0baf5335abd6ff0fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625893ffbfff7ee54decdaf2a2f1685,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
206fe5cf39282c840e4e7536fc882767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ef82f0df184e6eb00dc0249676798a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34c2a3d10afcd897637edc9cddb1514b,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
a27e05f1ceef5e6992d9b5e0ea970c07,0,0,0,0,0,0,0,0,0,0,27,54,48,66,78,0,0,0,0,0
ec9296912708cad4b0d7165a8b93a4df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7f396ecd372fbbf69cf10034520eb99,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
064915963b32dbfe3776aa4e7689faa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea099c115edbf02ce7e644e4e5196a0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4864cba5d5d08ad18c579de6fa5bb199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2e267bf03f42cf4f14152104d7baf96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365b5d0848d825434b5180e19c4725c,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0251c2b5a7ef204128751f9d1bc273a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
