OTUID,26CFI,26BFI,26DFI,26AFI,26EFI,26FP3I,26FP7I,26FP16I,26FP8I,26FP12I,41FI,41AFI,41DFI,41JFI,41FFI,41FP16I,41FP17I,41FP18I,41FP19I,41FP20I,26FV1I,26FV2I,26FV3I,26FV4I,26FV5I,26H2I,26H4I,26H7I,26H8I,26H3I,41FV1I,41FV2I,41FV3I,41FV4I,41FV5I,H31I,H32I,H33I,H34I,H35I,265MI,263MI,261MI,264MI,262MI,26M6ScI,26M2ScI,26M14I,26M19I,26M4ScI,4110MI,41JMI,41IMI,41GMI,41EMI,41M11I,41M12I,41M13I,41M14I,41M15I,26MVAI,26MVBI,26MVCI,26MVDI,26MVEI,26M5I,26M10I,26M2I,26M9I,26M6I,41MVAI,41MVBI,41MVCI,41MVDI,41MVEI,M1I,M3I,M4I,M5I,M2I
a3ec387c4e557381be14dad3d94736f7,0,24,11,0,10,0,0,0,1,2,0,29,223,113,258,28,0,0,2,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,689,15,22,3,189,21,0,0,0,0,0,0,246,199,28,311,0,0,0,0,0,0,0,0,6,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
f74a1033aef1f24928e9346e23525c05,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,14,3,56,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c7ecd760a0fc563708fb905aec94e2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb1bbd65146ca8b0ef54dd506fc356ba,0,0,8,0,13,0,0,0,3,0,5,7,5,39,29,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,44,0,0,0,0,0,0,10,0,5,0,18,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
412292dba0332df0eae4cdf0b09eb6db,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6713917ed418df373f7334b2d359678,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5c302aeb4e51c99b555a49850b48502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
98ba5d77cafb6be934e1a5fc9d009699,0,0,0,0,15,0,0,0,0,0,6,0,0,35,73,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,7,0,0,0,0,1,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936cf14ae9d93a8467b905767a79744,0,0,11,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26ceaebe669ce200b9448ef26a1854f3,0,0,0,0,0,0,0,0,0,0,0,246,1,0,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,335,11,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
7423457518ecad0ea9deadab69bb1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea2babf1da22dd48f53430ba4c3003bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb3d50dfbf4f31a0e858d084f82adc99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0ca1de0b0d71831974a9aa9516f27dfc,4,0,0,232,0,1,0,0,7,295,0,0,0,6,6,20,22,52,965,1500,24,68,17,8,92,108,32,53,194,32,22,0,1,54,64,220,235,0,262,9,0,0,3,0,0,20,8,12,6,70,0,2,0,0,5,65,3,112,9,6,273,8,67,0,0,44,8,907,15,0,66,346,63,351,3150,239,41,63,15,12
501ef6cc75fb160180e332ba60a60df8,2605,4470,7574,178,84,0,0,0,0,4,2214,3033,51,3249,1935,11,0,0,28740,279,0,0,0,0,0,277,74,75,358,66,7,102,7,4,8,9,0,5,0,0,88,14,35,0,63,0,0,0,0,0,5072,702,2113,3774,728,133,1187,62,8,7,2,0,0,0,0,11,2,352,0,0,37,13,13,17,30,121,36,60,0,0
68104d9f0589f3d3041b66b431b8491d,0,35,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f0d630bdcad9278bc1dd63bf5d74727,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536633e2ed49f97eee217b5b0e9b1b37,0,0,0,0,0,0,1,0,1,0,0,75,7,9,89,6,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,3,216,0,0,0,0,0,0,0,0,0,0,126,155,20,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2d9781b3cc5ea2d416be456911b55c94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f80b86458a57e36db032eb798274d2d0,14,0,3,0,11,0,0,0,1,0,4,12,27,42,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,30,0,0,0,0,0,0,49,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e211db5c22141e4242bb87e01c34dced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e537c12b9af4d0e06d9c229f25d2176,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,13,15,16,656,561,76,5,0,0,13,5653,1500,2952,6075,1999,0,0,0,0,2,4247,4205,155,3026,111,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,7,5,15,352,25,63,1,0,147,41,3853,45,3,0,0,0,0,0,1141,446,1627,72,96
a67d749cf07f46ba04324c64023e6434,29,0,16,0,0,0,0,0,0,0,5,140,32,41,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,41,0,0,0,0,0,0,30,0,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ac38954ca6b90705ee2a53586a53f7a,9,2,4,0,86,0,0,0,0,0,5,11,7,7,2,2,0,0,0,2,0,34,0,0,0,0,0,3,15,6,0,0,1,0,1,0,0,0,80,0,5,2,18,0,6,0,0,0,0,0,6,33,9,0,13,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,6,0,0,0,0,0,17,24,1,0
b0d0a0663cb175d3fe9aede036eb6a57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d30c0f6c5d3b2554b4f31c1d43e833dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f43b2f8375af1885f7254a41e55ddf9,48,8,13,0,4,0,0,0,2,0,14,6,98,0,0,1,0,0,0,5,0,17,0,0,0,0,0,7,0,0,2,0,33,6,31,7,0,6,0,2,0,0,4,1,0,0,0,0,1,0,3,41,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
fbf3c5b21400f08273beb8d47cfa8950,76,0,13,0,106,0,2,0,0,4,0,37,127,135,25,47,0,0,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,6,121,13,52,4,89,41,0,0,0,4,2,143,293,166,42,6,0,1,0,2,0,0,0,3,3,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
23c29af7a87cdf6bdc568227522b5c1c,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,12,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a31b8bc30e79657573910e8a7247e406,26,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bee7a18089a14c658468a8f71ad10793,0,0,0,0,0,0,0,0,0,0,0,12,3,36,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,1,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
fc7fe8a11f8601769081bf1e9a67fc5a,20,31,92,0,30,0,0,0,6,1,303,171,120,126,823,16,0,0,16,28,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,16,20,465,8,1,0,23,9,0,0,0,0,2,5,0,80,9,220,1,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0
f46081b0047d95610022d73e39964ce4,0,0,25,0,14,0,0,0,2,4,21,3,41,268,29,0,1,0,14,8,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,6,2,366,0,0,0,4,72,0,0,0,0,2,23,269,53,2,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
73209d4b67b45ada496e699f240fcce3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
b24f5838b3586b1cb541d14ac5289861,0,0,0,0,19,0,0,0,0,0,14,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,64,0,1
dbc7407c0c194353c292d8aa95922b3a,0,0,0,0,2,0,0,0,0,87,0,0,0,0,2,1,0,5,177,110,0,0,7,0,24,3,0,0,7,8,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,10,0,0,0,13,0,17,12,2,1,0,0,0
0bbf49d3eff64a79a671c568daa58d6d,166,12,0,0,9,0,0,0,0,0,7,0,10,38,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,10,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,14,0,0
a6d38d68ef15ef6a463d78403b85e7e2,26,0,0,0,0,0,5,0,11,260,0,0,0,0,0,11,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
590e9b94fab45093ec15a5b1756ad042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762f9cdfef7ed8b8308f9a29ce58d37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,472,29,219,2069,0,0,0,0,0
0f4013b00115275df5e0ab6306716e8e,104,20,13,0,66,0,0,0,3,1,54,317,102,147,114,13,0,0,0,3,0,0,7,3,2,1,1,0,7,11,0,0,0,0,0,0,0,6,5,3,63,1,0,711,58,0,0,0,0,1,246,84,67,16,105,2,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,1,0,22,0,0,2
5a4f76ee63375cf6881e17cdbf465996,19,0,0,0,5,0,0,0,0,0,0,2,6,19,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,16,0,0,0,7,0,0,0,0,0,0,2,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
f56e8ecfac5f476636eb05564abe289b,102,10,0,0,10,0,0,0,0,38,61,60,8,70,87,0,0,0,15,276,24,21,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,105,5,55,2,0,0,5,0,1,0,0,0,0,6,35,13,2,33,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,4,12,0,0
4127ed1a1e8f9dac46c2895299b26505,147,0,27,0,0,0,0,0,3,0,647,470,19,1856,293,0,0,0,3647,11,10,15,50,0,0,0,0,0,0,0,0,40,8,0,4,0,0,0,0,0,27,14,10,0,15,0,0,0,0,0,553,104,1121,1145,301,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,15,13,16,0,0,7,0,0
104f537496b13aa1b1195d65cf815447,0,8,3,0,0,0,0,0,0,0,0,0,9,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
f330a8d2204597dbe97585c4185570bd,108,1056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
7ea7694666ce4886401b8fa0da972334,0,0,0,0,252,0,2,0,6,2,0,91,0,0,0,38,0,0,9,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,1,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
ddb40b4e7173251ce7c87b8beda5dd31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fbf9d823ddaf472cbe57190a6a9b724,8,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,17,6,25,129,48,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,2,3,0,0,5,1,0,18,0,0,0,0,0,11,0,0,0
21f535a00de7dc936baa7fc5e8e1a686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,221,202,278,379,0,0,0,0,0,94,35,0,186,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,27,75,2,3,0,0,0,0,0,60,525,31,403,1250,0,0,0,0,0
e380e9f1890ff71f063a901382aecd43,0,0,0,0,0,0,0,0,0,0,5,11,22,9,7,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30,6,35,0,0,0,2,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
3d8167623173d19412d631d0dad05df6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4f64e78f1034491d984b8c1693ee22b1,0,0,0,0,0,0,0,0,1,0,25,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,148,45,0,2,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298b48890e13bac2605879d711608e22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ece5179cd0cb0615c39eda8801ff731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95d5c26e5a939615d46e26659e68afcb,87,57,15,2,407,0,6,0,21,12,93,176,476,890,58,82,1,1,10,38,0,0,0,0,0,0,0,1,4,1,1,0,0,0,4,2,0,56,9,1039,27,59,10,159,43,0,0,0,0,1,155,660,219,40,160,0,3,0,2,1,0,0,0,3,0,1,1,0,45,0,0,0,0,0,6,0,53,4,3,7
9b233e49c33e6d1ef0b050542ad72e11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc2b422a0693638b980c512c56721361,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,56,8,583,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,6,0,0,0,0,0,0,0,53,296,22,119,427,0,0,0,0,0
51a875a194307609da18811102b2d9f1,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01993aba463e74b6c31b2cebdc8f5ff1,0,0,0,0,0,0,10,0,19,457,140,7,1,17,221,0,0,0,59,69,671,116,13,575,0,0,0,0,0,0,0,0,0,0,0,87,0,8,13,0,28,0,0,3,5,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,13,5,11,4,0,0,0
f647f3435169faf0f2bd07394714d3bb,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232847d3f802b6c91083b3aad6fc673f,35,19,11,0,286,0,0,0,0,15,8,77,151,1,23,102,0,0,4338,28,0,0,0,10,0,0,0,40,23,14,0,0,6,7,132,50,0,0,213,0,100,10,584,5,314,0,0,0,3,10,0,0,8,0,160,0,0,0,2,0,0,0,0,3,5,0,0,71,7,0,65,0,0,0,2,0,1,212,1,0
9763ca4caff816258ffc89f4165f647c,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1de4ca1c51292949e84d168206ba54d5,17,14,16,0,51,0,0,0,0,4,11,24,9,8,3,6,0,0,7,7,0,14,1,0,0,0,2,0,3,0,0,0,4,0,13,1,0,3,5,32,11,0,26,43,52,0,0,0,0,0,2,99,3,0,18,0,0,0,0,0,0,2,5,0,2,0,0,5,3,0,9,0,0,0,0,0,1,9,0,0
96e7fd97c61af46606a9035c747e7efa,0,17,7,0,117,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,2,0,0,0,11,2,0,0,5,0,0,0,0,0,0,0,6,24,0,0,216,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,6,5,3,13,0,0,0,3,0,13,0,0,0,0,0,8,4,0,0
c6f2352377d6e92764f65e8bc1e19327,7,0,0,0,0,0,0,0,0,54,7,0,22,0,14,5,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,24,7,0,0,0,0,0,0,0,0,0,0,0,3,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0
9cb6123fb8afaa505cd8891a727adb3a,3,0,0,0,7,0,0,0,0,0,3,4,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
b7ea37ac8dd3468fac014effec9456ec,0,0,0,0,34,0,0,0,2,0,17,32,17,56,156,0,0,0,1,10,0,0,0,1,0,1,0,0,0,0,0,0,3,0,4,0,0,18,2,0,0,0,0,151,23,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79b58da9f42e3c2038ee7db3b9abeda0,0,0,0,0,0,0,0,0,0,0,34,38,0,61,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,0,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ced932d703064e8d55bbe4a0e4ce501b,0,0,42,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,27,0,0,0,0,0,0,162,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b75e2e7294086dbf4f8b1a1a02b059b,0,0,0,0,7,0,0,0,0,7,13,0,0,121,89,0,0,0,4,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,22,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1bdd4480527609dcfe3db5fdffe989dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d5b21ec3c1f0646ee21d64a7dca127b,114,94,44,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2356e68432cd80eea65bbce2264e04eb,0,0,0,0,0,0,0,0,0,0,40,79,95,152,54,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,146,0,3,0,0,0,0,0,0,0,0,25,131,0,6,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
