OTUID,265MR,263MR,261MR,264MR,262MR,26M6ScR,26M2ScR,26M14R,26M19R,26M4ScR,26CFR,26BFR,26DFR,26AFR,26EFR,26FP3R,26FP7R,26FP16R,26FP8R,26FP12R,4110MR,41JMR,41IMR,41GMR,41EMR,41M11R,41M12R,41M13R,41M14R,41M15R,41JFR,41AFR,41DFR,41FR,41FFR,41FP16R,41FP17R,41FP18R,41FP19R,41FP20R,26MVAR,26MVBR,26MVDR,26MVER,26M5R,26M2R,26M9R,26M6R,26FV1R,26FV2R,26FV3R,26FV4R,26FV5R,26H2R,26H4R,26H7R,26H8R,26H3R,41MVAR,41MVBR,41MVCR,41MVDR,41MVER,M1R,M3R,M4R,M5R,M2R,41FV1R,41FV2R,41FV3R,41FV4R,41FV5R,H31R,H32R,H33R,H34R,H35R
e363a31bc2c3f1061de7ee09f9702c40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,5,0,0,10,0,0,0,4,2,75,1,0,0,0,0,0,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee6589c7a711e285692dc56a1bb6d461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,24,21,46,0,0,0,0,0,72,12,7,15,61,0,0,0,0,0
657967aad31527de494561e0ddbf3d20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16986411ff8c5714b2ba245262b5f95,4,2,185,12,71,634,884,106,184,5948,30,152,149,372,904,2141,1480,1184,1085,1463,400,128,39,294,1847,1911,4,632,314,464,1188,105,7,555,137,63,3908,13278,7939,2854,271,81,191,468,1858,2494,31956,333,302,262,286,3167,1182,2013,638,1426,157,1127,2430,944,2282,355,3975,1614,1362,1473,1747,1867,276,686,303,1003,10106,215,1516,1624,1985,1462
3cabbe442fe5e6c1bed987760ee2599a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,481,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,37,0,0,21,0,0,0,26,0,17,79,2,0,17,0,17
31cc354e10d63fa100bb33d5c45b77a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ec6d84924f62ac7a6b4a406f69b27a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,35,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,8,0,0,0,197,0,0,0,0,0
117397f7b0462e9eda329acd6ed901f9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,48,0,5,14,0,0,12,12,0,5,11,0,17,0,5,0,0,0,0,0,6,0,0,0,2,10,3,5,1,0,0,13,1,0,0,12,0,0,7,0,0
e078c27af9fcb63dfded079f9217f8f2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a11a1623bc36325255fc04c87900932,0,0,13,0,8,0,0,0,81,0,0,4,4,36,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,9,0,0,0,0,43,0,0,0,0,0,331,0,0,100,0,0,24,0,15,0,0,257,31,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0
d582a7448037a55387ba0ce001f69a93,0,0,4,0,0,23,93,0,26,131,0,0,0,22,0,40,39,27,17,19,61,0,8,23,17,40,0,2,34,36,13,3,0,11,15,0,454,82,84,169,27,24,76,53,50,45,253,42,0,0,39,13,27,27,47,0,0,39,19,17,33,8,85,19,0,52,22,39,88,6,3,11,137,7,38,16,32,17
1d2c06f141cd8e2820c0220ffac2e557,0,0,2,0,0,10,30,0,19,6,0,0,0,0,0,333,236,6,109,195,22,12,0,5,0,0,0,108,2,3,8,6,0,19,0,8,493,105,746,302,1,84,36,5,508,86,230,41,26,50,30,58,0,389,88,36,1,0,2,1,28,0,5,62,26,64,108,0,0,0,0,0,0,0,167,26,0,0
b0110c1e7cab043e255e71f0cf650d33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0978fb88425b961d638a607dcfc8579,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,27,7,21,0,17,18,0,0,0,0,116,2,0,0,0,4,11,0,35,7,0,5,8,6,0,0,0,0,0,0,0,0,0,0
b231a224b2c0a705ac12229d9a940506,0,0,0,0,2,0,20,0,2,0,0,0,0,0,18,4,42,0,7,2,3,0,0,0,2,23,0,38,0,0,0,0,0,2,0,0,35,18,0,6,10,10,309,127,34,15,0,0,13,0,0,52,68,69,18,15,15,0,0,2,2,12,39,0,0,7,0,15,0,0,2,0,47,7,26,28,34,0
27f2c61858082d5f84b7a3f0a20bb9a5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,25,38,24,0,0,0,0,3,4,18,16,0,0,0,0,0,2,1,2,28,4,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,11,4,5,4,2
d0a641c0e30d3c2f5b1e191958edb292,0,0,0,0,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,74,78,64,219,14,0,14,0,33,0,3,6,0,23,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
9dbf6a5fc70a3bf758eedd60ed72e2a4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,45,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,150,86,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0,6,0,3,4,0,0
d2a2d5a4720dbdf10294aa3a56b96cf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6,0,0,0,0,0,0,0,23,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3ed10953918c541107d0bfa6ef2cc4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
fa8ecff84bd575f0ea938f433c455900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,10,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5daf68d426d35e28142a90ee093d5bdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cd30e9eda91687ba73dcae76f4f1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,29,28,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
e34995e8c6e90e6b3e30b9d918a63e74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25d0587b5418a36801fc19d861e045fd,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,4,0,0,11,0,0,0,0,2,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a2d568e92e5f07a43f7b04a6dc80a6f,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,6,127,10,0,0,0,3,3,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d464eee613ac4395c8f6ce3943a0f841,0,0,0,0,0,4,4,1,4,0,0,0,0,0,2,418,22,7,26,181,3,0,0,0,0,4,0,0,5,10,0,21,0,4,34,8,933,59,744,0,26,0,258,1,80,90,12,13,11,29,8,18,0,66,0,0,4,0,0,0,10,0,0,0,0,20,0,106,0,0,0,0,11,6,0,0,0,0
a964e05d9b9d5157c04c644ba4fd5cfa,0,0,24,0,0,0,0,0,155,0,0,0,0,0,31,49,0,0,0,0,50,0,0,0,0,0,0,0,20,11,0,10,0,0,15,8,1460,64,0,1047,1,319,15,413,0,0,77,39,120,40,144,399,58,0,0,73,84,1001,34,2,98,0,431,0,0,0,0,0,0,0,14,16,0,26,0,0,0,0
32019c66790172c71844e2b0a681de98,0,0,0,0,5,0,0,4,0,0,0,0,0,7,24,39,79,154,23,85,439,7,6,221,88,0,0,0,0,2,46,21,0,328,285,0,63,228,0,78,75,14,4,0,219,69,86,2,21,0,0,22,0,56,53,10,10,1667,7,134,7,0,8,4,0,109,208,7,2,0,0,10,145,7,255,141,56,234
892a20bbdc3ce599dc0c5d9f0866c352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e3f176ae8c669fe89c79b560b1c3189,0,0,0,0,0,2,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad8b3b26d792ed3db4eaeac8a2954065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,18,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
945edf42a6a4e148968c31cab25c6aad,0,0,0,0,0,0,0,10,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,27,6,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f31f179c0ba0b9ff9db041d5619e2d48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a92d8fa1f15ba7d86616ec55746402c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d2d4a21d916e214a93e99ff5eaab882,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
150f9ed2b977d8fadf6ab8635e1e315a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0
302af1bdbe8b946b7f89a19bdff93cbd,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71fd06bf8c25e42ed875df9c9ed704f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5189fc9a3bae2857bba38fd752d9fc35,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,7,9,0,6,1,12,0,0,4,17,1,0,0,0,2,6,2,0,25,13,0,21,10,0,43,5,10,0,0,25,0,16,0,7,5,0,2,0,38,0,11,1,0,1,1,0,0,8,5,11,1,0,2,0,0,0,3,40,1,8,14,29,0
a5856b277892edecb674b54235e9c3f9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74ddeb539b2d5626e389cf4b707f2f63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,108,0,0,0,0,0,8,0,0,7,35,0,58,60,1,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0
0c55e1760b988d9c53135634ea57a76c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b900f862c7e018da5ea21a428d6eda09,0,0,1,0,0,2,39,0,0,8,0,0,0,3,0,17,17,0,45,13,7,7,0,5,7,0,0,0,2,0,5,0,0,13,5,0,67,57,20,87,11,0,0,0,10,13,35,12,0,0,0,0,0,48,0,5,3,9,0,0,0,0,0,1,0,10,37,5,16,0,0,0,0,3,3,13,0,11
0cf5633d0acee262e87da3db80a9baaf,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,27,0,0,0,0,7,0,0,0,26,0,0,0,0,0,3,2,0,28,15,0,43,16,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,195,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,148,2,2,1,29,38
77d2373134806bae7e007696b85eeaf5,0,0,4,7,0,40,1,634,22,3,0,0,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,91,657,0,0,1,180,0,0,0,0,0,391,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03344583b1663fc689de56d1cdc08ae7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47defe127d80eb1237b51179fba59a97,0,0,14,0,5,0,0,7,3,0,0,0,0,6,30,40,85,24,31,7,17,5,0,4,0,16,0,40,0,0,12,0,0,9,0,4,267,114,19,12,25,68,651,343,72,30,233,190,81,37,10,14,15,87,41,93,270,400,34,16,8,0,3,31,25,8,13,0,75,0,0,0,81,8,13,9,0,18
8df052e31cc0671f3a313c5423a12f09,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,25,13,7,6,5,28,8,0,0,11,0,0,0,0,2,7,0,0,23,0,0,3,5,0,41,8,14,4,0,35,6,60,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,13,7,0,0,5,2,2,0,0,0,31,0,0,0,12,4
a27e05f1ceef5e6992d9b5e0ea970c07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,8,0,0,0,0,2,0,0,0,122,0,0,0,0,0,3,0,6,7,11,0,0,0,0,0,12,0,0,6,9,0,0,0,0,0
49cdb34da89f8e11cef2aaecf1c8ba84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,58,63,1,2,0,0,0,0,64,86,0,3,0,10,0,8,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5ffad6454efa123e62945a3c3acc4b5,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,6,3,8,17,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,6,0,50,0,8,0,0,0,1,18,0,7,2,0,0,0,12,9,0,0,3,12,1,0,0,23,0,5,0,1,1,9,0,0,0,0,1,3,0,5,9
4125d722267c947d81fd0ec40a1a045d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8634a67d3fc918d3322755bb24142164,0,0,8,0,11,0,95,0,4,449,5,275,46,41,468,482,728,483,1936,0,371,46,10,17,4,10,0,530,158,0,71,248,4,188,26,0,125,36,296,1684,0,0,14,4,0,329,1058,7,0,24,0,0,101,1698,3,271,0,0,3,204,3,66,0,901,255,320,748,0,26,117,0,8,18,28,505,11,252,228
35b32c5b595ab6e61729e43956d92063,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7465064ced6e25dfe442718c7bba6e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,185,0,7,0,0,5,0,2,44,0,0,0,0,0,82,10,0,41,0,4,691,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,32,0,0,0,0,0,79,0,4,14,1,31,140,8,0,120,0,106
5c036f9bef76fb5e057d769bfbca589b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37fe2c42025fc3e5b46dc8c0b709b0b5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
e30b930baec22de45d2af23695a76350,0,0,6,0,13,9,3,29,26,0,0,3,0,18,106,10,182,10,93,98,131,5,0,78,25,11,0,181,119,0,28,26,0,86,112,0,469,34,337,208,59,14,37,5,127,120,585,5,49,25,2,39,0,339,89,139,13,0,0,17,13,0,39,45,26,127,87,86,19,9,0,3,73,12,47,65,15,24
57782d4fad78a194e4a98a56d91760f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,29,0,30,0,0,0,0,0,34,23,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
24a0a132d22a3a27285f59c0f1aafa4c,0,0,0,0,0,0,9,0,0,3,0,0,0,0,1,0,8,2,6,0,2,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,18,7,10,0,28,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,12,0,4,0,3,0,16,0,2,0,0,0,0,0,0,2
5d8386cebe491b4e507701e92f786fcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63c526a4c1eca0469f13f7a868f69e81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdedaa43ded0aa1933e13546679827fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c828a9b91c9acc90dd36233bc1753b2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf1703b850cb89d89fd040af4135d111,0,0,0,0,3,0,10,0,0,4,0,0,0,0,34,22,0,53,0,2,5,0,0,7,0,2,0,0,7,0,0,3,0,0,0,0,423,104,1,46,10,50,133,63,32,8,22,4,0,26,9,5,0,15,9,14,184,22,76,12,11,15,0,7,17,5,8,12,10,4,0,15,66,3,2,9,15,0
55f8103901be7e02de4760ec39767080,0,0,0,0,4,0,0,0,0,0,0,1,0,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,1,0,0,0,55,0,0,75,0,0,11,0,155,84,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78c466cb12cf3cddde3612351fb71a30,0,0,60,0,0,0,0,0,0,0,0,0,0,0,4,76,54,0,16,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,13,104,0,93,0,0,570,13,0,0,0,0,50,0,0,2,0,0,0,49,38,0,15,26,29,5,0,4,0,0,6,0,54,3,9,32,46,5,32,33,0,0
d66d171f213d933cdee5383b3ef016a6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11f5b8400f62b553508e1f2acb9b200f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499eec271fc240cb6c2c58a4671fc2e8,0,0,0,0,0,0,1,1,3,0,0,0,0,0,38,51,60,10,84,24,154,75,44,11,41,10,0,0,6,8,34,80,0,23,24,0,87,13,2,490,157,9,13,0,63,10,198,0,15,0,0,0,0,19,137,18,0,25,0,10,0,0,14,16,44,0,75,10,0,0,0,0,47,5,6,7,90,72
60e1a49d946a4be5c59e62c73468950d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,4,0,0,0,0,0,0,4,3196,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68345111fc9a4e190916949d9f2e7a1a,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,19,0,0,13,0,48,37,0,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,21,53
65f1d29871c8da3b9207a0baeea0f9af,0,0,50,0,19,47,86,41,111,28,0,0,0,153,136,396,392,79,109,162,100,17,6,53,37,87,0,46,75,4,228,42,2,302,27,18,1960,1437,671,979,10,31,434,60,243,444,2713,31,47,48,9,327,114,522,125,52,8,11,181,72,40,100,319,279,10,195,859,150,13,85,3,0,106,342,205,307,692,51
d04f0bbef34fa69d99cfbca519a218fb,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,23,2,12,16,5,4,0,0,0,0,0,0,10,48,1,0,0,0,0,17,0,0,0,0,206,34,0,0,30,0,0,0,0,0,0,0,0,0,0,0
